uid	startnode	endnode	reportdate	order	amount	ratio
edebc1af9d224b9491eeb924b5db456c	11ec69a45260828c42bb19a9c4a13926	600131db20de9dbd33c767e72cc05ec9	""	9	346850	0.27
606ef2d16b1044fcabea56d1bf55f617	121c7a30c3b8890430b2e40386b5a976	35f672726e534cadcbe7ec0628c05f9a	""	0	55054624	29.98
4119d8fa09a946258f9ab66fcb783e28	138dba1901ffccf80576d9143bc6d220	161f2f39beb3bdc6f2d0747a15fcefd5	""	8	100715312	0.98
da868d307d014e3fafdb5088392da52e	17105de7e4611184b8ad0d9215293774	39b0b8b81f8257b01bfda1d89c9a65a5	""	9	3276000	0.57
77bacba354334982a21f88cad44f876a	186905a380a002709f7ced843c84b13d	17ca964a588bfca7e0c0867a8d693cd0	""	6	8366233	2.01
f5eb3358104c44968288e583bd0d508d	2240470d35548fc173912c764991407f	f117ae8a73ad2a294fd4f7f59e416644	""	2	16124000	7.42
91fd2e4cfd5a43348eb52937d2a78571	29d54d35a9f779af398aca935328b179	990d603cae0537cd5f11f0a76a82b49b	""	9	630000	0.27
4c357bd2afec4beda3c5d90ab5979739	2b2b0fdfd1998736ee379cc96b4b2722	c2152e41ee55df5f42aef5ca20cd3f04	""	6	8548605	2.32
166573bbf0b042f190b2813c92da56e4	2f9b35438d420ada95677de966e0ca86	15b936b5eeb0a0e4b79ff5b8d0b9a0c3	""	8	4438401	0.6
4631ca433d224027817b38333e6d2c35	347fdc2cef68fc5548f4988856214380	cb77265b58aed15ed9e10c4192d4b651	""	6	2378468	0.81
dad0179efcfd43c5875c6fe5ea36545a	3e7384be29a1d30157f0d795cb754572	5e4298ec2fc098712245c83ba9c2e315	""	9	710000	0.37
f976fe6e5ca04b4d898baa0dc6bb5b4a	3fcf2595278de1583ba5caba16b47122	ad7c27b0e25a597449fcc67b8ec992a1	""	4	14591420	1.67
bbd97ef33adc49e9b8ab77b4bfa8612a	411fb1ec171441d84f5133c66f4e66da	a42e41c776d1d2f1e93bfa328bd85fec	""	6	842100	0.38
26d9e6c418494ca78c03f35c7e6d7040	4149616308950445edefaabe9db0fd6b	cbce8225e068d2af647bc5100b67a042	""	0	75284558	24.91
a757aa82609b4d60b50a60e28f9b17a0	41763e03ca03826146641f3b369c563e	481f3131e014351861c19f1b82f4335c	""	5	22200000	1.94
3c41204c84a747e4a6e893fe725f1f12	44d014a3ad51e9f2f1405670b69d55a5	618e0fd02155236d121644bf5a359a46	""	6	3684100	0.38
7301add1a621462790c9be25fc6489fb	50002988c235d1c55dd707083f881263	cfda5bbab0180b931327b8a3bcd64a97	""	0	74356287	16.56
af7f7a64743b420abc9d65c94dbb368b	502f46a20a01f5f7dfd63ba5702bef01	3ea1b1f52abe52cc49e6bc28013fc9ca	""	5	12931034	3.53
e802096732354ebeaf7a8936a9053098	504d78f89e35ddc14ac7c56448f1776c	fcdc4be598c359d8cc5473b4abc22d5f	""	5	410014	0.2
b8da05b983594f64987e72854ac9cd31	53492fb301f7e1a25d6e5597fe0da41d	2d56bc52bc4cc053c03d158e6bdaf1da	""	4	1669760	0.8
ed630163bc1a4c89a00d033d302c6452	561d04b6cb9ba8e2cc70f3b5c8f6cc4a	06c213aad269ed5b7c25edfcb2c834de	""	6	1990000	1.49
506d9fe9257f4ced8e3feb2bc102a1ac	58c79ae7c01174c67c6ee001640caec4	6393564f8b66db8dd8371d1c29dcfb9f	""	6	4511968	0.55
fdc6fa7b18ba41bca0091d4143295477	5c2796be519fe04f00d4bd473861d16c	e921d73d8ea3efcfed1b837c37e8eb5c	""	3	8925000	4.38
1b2c12312c424ecb8d786d7f4085aaf5	5de7238ca3e7b0b69aee7ea420520ae6	57ac5e3845dfedfa93d4334279e6287d	""	1	6855600	5.91
890c8f2a59524157bdcfc7427efeb5d8	6199e9aede63aeb2cc8822f2441a45d5	c61b930b6c4a7f6ec74dc4ee6cbbf5d5	""	3	4000000	5
d03e7ec5be704d2a9c9373fda82d9151	6896a7cce50d7feff926a4a825241e83	f40398bf8f4bab05c5030c6f7623eb55	""	7	7933302	0.55
f11274192dc4412dadc662c81e7f948b	755cbb52a4b082f63d711d11df300808	acfec8059f46777a013b4d104aeb0aef	""	7	164000	0.04
b44d863a4e23430f961be331c9957e42	7793f04f8eb8e1a2d9f4ec18edf12ab0	9b5bf4e435b8343e2fadcf9cab86a0a8	""	3	9185064	4.38
b7c314be7b81455d8eab507877c49a53	7f10c2722f7444988b4bc41a3769fd9e	bf8763d57a30d61b9ec0db2ba6617e1f	""	5	3550000	0.35
32b73a5207d24367b5174a9c20e81177	80560c213e0bc30ee39e33714d6517e1	b4ca6efafe7e53698f8fe4a75969e3d4	""	4	2730639	1.35
3c276dfb2aa44d8cbfc23d777ef8db7b	80acf65bc90f85976f5dd8858dcd9883	d7c758619f4779a9b257c2fc93a6d3e9	""	2	14593598	4.01
7983d9adb2fe4ba183fcf229a32293a3	81d851e767598be3c6544c476223bb82	b513635b4bcfa59adb7e345a01ff289e	""	5	4645455	1.91
f0bf714874b447d1b621fe8b2181a172	899c6b0db6f679ec54f39ee0f2bf1fed	b32e61fb11e80f941609540efc26e910	""	3	3208181	1.66
16b581d824094bcfbaeefc2e9e9f1d2c	8af779220b7f49b8a205b02014975be7	2017cc8648c96e427f9e16553083180e	""	7	1660423	0.44
c44a63d121b34f6584c3790f73d0a119	8bad5912bff8602be47bf133c404801b	b41f06ca2a9c68dacfa9e080738ed2db	""	7	2399600	0.26
0987b24fecb6475a8792c55ec742119c	8d2e366c8194d69f216c37a32bcda29e	5ef985394d9eb1490ed936643cde2f57	""	4	1203500	0.22
33cdc00139ba4dd99ec8115aabb0f461	90fb17bad687a34bd5b8906e16697b40	7d7a1cd23b90f37ef7bc32c57e780f2d	""	0	76103632	18.59
668840f48e1644cb9166c7b8c44f40fa	92b21441d7cd7b7e63b981a8d94d5678	990d603cae0537cd5f11f0a76a82b49b	""	7	1027500	0.43
2d79212ef7e74028811d9f96d1a59ac8	a77c176d5ec05ad75f5ddc16e8fce183	7e905fc54f724350b7e6230de5097c0a	""	4	2743700	0.86
81ceab1696d041a9a3a97994542684cb	a881cbf2af39a3f548739d273a7fae16	9308e8f941bf96d3924b4b73f06ed7dd	""	3	13788000	3.3499
d3cf422c5e1c426997c135ff6cb32760	adf866b19c26c378f11830638fd67eb5	793aedcb88d0e41e506a11d64ecca31a	""	1	43605472	13.18
74baa0cf4ed741a49ff57792b3eb1a8f	b0aedac37dcdc346751ce51ba05186b1	106bd17e1ce22b65704b2b81daf4e6df	""	3	27721000	2.59
663859a6edb94ea68cdddbb4f3ecf18a	b45bb3075e9eed31242c313f2bce13b7	1402c138872689cc6bfad306ed13deb7	""	5	1635634	2.06
e07caa53b20c4c3c88ed15933e6ef3e2	b69dfcb48f2c82c48937c5dfb3c7e52c	fd2f3a45f6dbba76e158352366fee79f	""	4	9160638	1.36
6397f61431cf4d2d99447b02772bb7ef	bd41db2a51f0bf6cb3cb9c32d205d593	3c44b2e5a3db94ad2ee4d3f449808177	""	2	20100000	2.15
ba68229719fc44e7b0100acceae4623b	caa8cfb75fc9f1f0b3baeaf8384942f4	1b1108cf96a976e50e0259ab581923ba	""	7	963386	0.52
4af5b316105a485cade6ec4607d3ad10	d116f78f596a980b3ec84b3fec596735	b314c516511af644362f25d451cbebd9	""	6	2692300	0.57
f4a0a8e2bfdc464e93930b18970bb49e	db1680e28b10406bfd989a2a8e1c1bd6	959e3e052639833ce87ddb475e24c793	""	6	1840200	0.26
72c50495cbea488c8056810ca4693341	dd56ffd13fba4333c10b55a4878a3353	67c4ed531a06a640c993c37c97d25f19	""	5	1764000	1.42
1aa0bbed031b4d0bbe42a98fb01d9167	e19dc452b2c251ff15c4fa55db3be8b2	fc5c81536483fa86a83054e3d9662e1e	""	9	140193	0.13
d60d0b97680342ba97b59c38819b1d0d	edae28efdf67d367a1b79a7379f69f74	eb925c965867de5cdb691d94bc213def	""	4	773900	0.31
cd770831ea784b38be682aec52a97b80	f5b28fa5216a21e235ebe7b7ceb16db8	4f748d8fb89baf3c246a6908e314a10b	""	9	2280163	0.29
7d619ac026e54a199dc3ce84e9e7f3de	f78924e7edbe93d6b428aebfa6c266f8	2a6c42f2243fad6d34105ab5d5b6fd71	""	2	19844400	3.62
10f5fbfaa13940b9817da86d4ee16779	0270f5c9976910a7c1cef960d7462508	c8205f41ba501f28211f14d029d8c32b	""	6	254335	0.25
8b3171208d504a05b97ea2bb26b8b0ce	034905cdb777509fd087b56d24b9d755	a321c9157c31c57c4dad325263a8b06a	""	7	21158082	2.2
847df388588c44409596a3cec3a5e9c3	094c066a4dc74d7fecaa1955c1cf65fb	0d4ad8b0f2111d543f3b43724cf785ca	""	7	416300	0.14
1d0a8781fbb442608eb4920c42088ce2	0e173add319ae0d0a8ca92edabf519b3	1719db81f2176d5c2990a8fb7b71a970	""	5	3043880	0.35
cdfd4e6d8ff648048d03702567d6ff60	0e97acd98ae8822daf4d00bb7f00a9d4	1beaeb2b96bfbd758941cbaa37778f34	""	5	4072200	0.44
214f4a8110e646b7892048f3cfc95d72	1377e0c8f12af9a09aaaaf9ff9604646	ad471b7fa4442029adcae39d8e59c5e0	""	5	1660000	0.51
488d71ece52c493ba9ec983e85e06288	1515d1a8cd5a7a8dd4a5aa2e2bd7494c	bd3104abedab08fab7126ae671d6e37f	""	4	6030000	2.67
6dd43a52a04149d99292495490062acb	19e0cbfebef06bcfda29bb9b480cfdfb	cadd69a8ede28b10e8a66e25591eaf06	""	4	4000000	0.6
2496a6d3e59a47efb322ae38b900be4d	1b4da7967f72b20983b8f6f600311da1	a0cbfa4bd8a4f06c857d2119fe339d92	""	5	8553727	2.96
8d4843bcb9d54e769355318cb242bbad	1e37bdfff99079cb4e7ea5acc2809038	4b83fed924408fdb109ab1afd521fa1c	""	7	8300000	0.6
7b2e55690c41421bb1f58205f576178c	209e660bd2bff0853b1182088aa82c6b	673fa3dfc362c6227b9f98166094cb30	""	2	10718113	2.15
e696fd724bd24d66b162d7b3d4d83247	22492fb29901cd516992ae4e0bab4608	4113f0850e9fe0b6d8dec178e177d3a5	""	8	937380	0.23
0b11da12896a4bfeb231c90b45901cef	28489b192b1cfc681c2e25eb24e8f52a	5fa26cd9d91d1e6ef770afb3ab86f80f	""	2	25550315	1.68
a5edc9379a824593badba2baa775ada8	2b8ba017f45bb507f36cf479a3c100a9	5d0b883ad00a715456a3cd72b35ef048	""	6	3952739	0.47
9ef962d5e83d489f87543428896a7b07	2c58a43023836cd0439096f9693f12f5	0bc5331a86ea971f8c13dd16758fb5c3	""	0	143251644	11.21
7e53712e8ade4a76b63e43f00fc1f53b	2d709cd0c5c67496766a6ab855b9b7bb	2ae0855d812f9f7904a6e5666ca7527b	""	3	6589452	2.18
2f0fd11df8354c2ba5fe021379b26561	308331aa91787c0d8de0cb9d763e6630	65c52939e2e1438c644054e4c5b44bc3	""	2	5032780	5.71
4e221b682a3d4824b222287829629e3f	323f09bb50d43c7a9eedafefb92c21d2	cfe8bc922f951f8a8d96839495c2ea94	""	6	3725271	1.14
ac78815ac0864ac092afad0b7a955a83	32f034c2f13067d2b6b540102ec643dd	db65ad1ad17ab583e7a74d9a264c1920	""	8	5493900	0.67
b5eb466238074d4291ebd749383e4c52	36ef2b84f5a2abaa137452eb10a5fdca	0e55c8b5989e9323d79d502c1c083ef9	""	1	11250000	14.51
cdacac1ba3414a159a46745dd9379bd9	3914617f405681488329e8c60f20dc5b	d29f0389a80092e6cf722c2ab6c730ff	""	7	3350660	1.4
98989b17e3af4715a823b6a2ccce8ccc	3a8ecf3bd4b621e06dae3a951f4fdc20	3465cf4b25c5385d94af8ec1e9d89cec	""	4	21682846	4.14
7bab2acde9ce4e2b8ed3340e1ae3ce1d	422d43d62eef2e1a839ea625c1c0c7cd	37f8f193234b22b7c446de1da3c0b921	""	4	1622341	1.9
5f43b228d90d4c2eadcdb08077eedd92	4508476b334836e2d9ddc6a4d2515112	201c76496e1bf4726e8ee7554afa25bf	""	6	12001052	2.91
a7bed5f1b1eb4b52a341f0eafc5b25fe	498bab99e50490f81f4f5928c1a9378a	9ba337eada2ab9f2f1f24dfd6894027b	""	9	5758812	0.49
51eaccfb89c5451cab3cac7f4915ceb0	49cad159a230270b204c19611d116853	8e58c023e5e6f9393b795c55f1d33795	""	9	2042000	0.22
8d8cf61df5ec4bf1a6ecd2d07ac3aaa1	4c56984a34cf4cbc2daeca03c09fbff6	dde3e08e68952bbe56686be9bc624be7	""	5	6352400	0.85
2f586909ebfb44198b45e04f4c186c78	4c5c0fafa552bc1c67641d3a40709172	c628a71c36ed5b120d8610b6bd436b18	""	6	91638288	1.51
fe5fd4d4514348949741720e762f15a6	4e461b29e67cb0aa55de40adc0f4deba	8f1f856b0104b506396f590d406a24bb	""	0	552404321	16.05
e6f12095e52743f49f22df06989bcd8e	50f93b5a79e1b98b2dd7f5b6606240f0	7bff6878409543896bf940ce7f50955f	""	7	3058040	0.41
603bc1d92e794d179c332b16618ed906	5105ebd49448b42a1c068aa394949c54	bf40693c6c84e60d1095c3326840835c	""	5	8335656	2.66
ee174a2526194581ba79bffa2eaa16ae	53e99b23b91f1ee62c4f7284ba0c01e6	1ed9d31c98820852ad9430356e11814b	""	1	58580373	10.03
398287d2d10f47f699398def8aa1d607	564fbca863a35fae16532ed7ab18603d	3605ee4288abc060e728fb2799e7bd97	""	8	34406400	1.95
3fd43f7e63884ab790a3172483145846	637b92e677cc6ccb1082ccc4bf20c762	693b853ce0bb195fefef94d16a317d2b	""	6	2374466	1.1
a739ff6d8568402f8f76682ef6314042	68d51a26d3b1b6d0dd8e0ba575a99d71	ebaac1fd472a50491bd4d775e490bf2b	""	1	16705400	19.33
b12baac5304547a093c305cc2b640330	6a660481cd368d4f022f3f0375c898f2	9ff60e16bdfe83ccffea8a8eb4551c55	""	2	2809545	1.28
92eed5b732c94bef9da7099ad23bc8d2	6c4b0d6eb5392dc3a5f03d506bf548d0	611cc0ece5150fe9951570a3c7fe71bc	""	3	3978100	0.35
95501ae27e6d4783a4df35e7e4323e70	6f154f75dabcd0c8df3b4f48d30ae78a	cba3a14ca50bf29ab62706fe7a53f9bc	""	0	87288382	23.07
646222335cfd483e97b40c14b308d140	70b129b2143630409b359926b550e4eb	613e2958127fe525e55ac3ac899520c4	""	6	527181	0.06
db34c808ff494823853407bf86c800a2	722104dedde101295498a5729e1d0559	87558e468c32d41290f0dac71e9e157b	""	6	1033000	1
5501b97faf23432a9a80ff19a2110d03	7d12c785dc4fc0966cb8a7b6f1cb19b9	196a976e9668263bd436a73f11affbfb	""	2	3550626	5.37
efe208a776f7424da691f9feca509eb9	7e50fd59d9aa18c9be76875450887f55	2a9bcfba44f25783f77391965cbbbeee	""	5	2201870	0.46
e536662def6041939f9cb4fada5fc3c1	856a3e1307be2af1e3be088c4dfa17fd	b06303c8667dd5eb97279bd9f29412bc	""	4	2233200	0.2
02ec81c6196f4fc1962ff6581d53a6ac	8718cd18ce948c0292c3c7e48689fc76	f1f9f1b784e981c77f949f136727246f	""	7	2580000	0.56
aaf518ffa9174adfbcbb20ff903a1d1e	8a4b9daef54bc26be36f75d8955e45c8	24d2e7493fb73b146c276d3106f6ec47	""	7	1270397	0.64
e9bcb83ac26d4ef7b97bf6a62031db2f	8f9fce241d676c2991bea8718a139fbf	59ad03b9298fe32a81322e4331772624	""	7	5853200	1.11
b3267ef074914076b01fe9a9713b094c	9783f2a4ee46fa4651c892fdd5b59a89	f68cb432f2d8d51f00ddaf9ddb840ee2	""	2	32617288	4.4
3350c106a5734c54bf45302c0801c658	996f471609e35a7f1f47faa52bf65711	6c55046f521269a72ced85be3d43183f	""	1	34261650	6.08
4e1a002f2ada4e93bbbc1e0d4dcd6a5f	9cc908a4090fb45fbadf9501b9aa95e3	9ff60e16bdfe83ccffea8a8eb4551c55	""	4	2005634	0.91
38ef8b87474a4d83979f05063da45c80	a0b209219ca6aaa8c117feee30564875	af9ebfa6ca832c3ae49dae5a7dabb90d	""	1	18557246	4
ccf5a6e39321461db6d4e427eecc20c5	a25dec8d05f4f8879842ee85d3f5bd54	59ad03b9298fe32a81322e4331772624	""	5	11290000	2.14
d068c6561b62408c94c8f39748488599	a439de966f400f5b1d867467186e14ad	b35a62fedff2390d1df9d0dee937e11f	""	9	2134000	0.42
fbcae746fe334fbd83ab1ec13a486579	a4730edead6748711a7c152639bceab3	525c27b17f473fedf1859da8cdb1f32f	""	9	3724355	2.06
26eb31ae7006430483c670883609cc86	aa216fbff616acf10f1d4d58a9b43d43	5d0b883ad00a715456a3cd72b35ef048	""	0	263023388	31.4
9b93da6db3844dfd8526cfd8df491147	ada7bb895b79ec8125e046d3122db069	ec926d24c604c5955b8d5a6d03b36e45	""	1	1449967233	16.86
bc494bb7ca7844d4b5d0ba62ccf1c6f1	af3b688cd81c0d6659be0f01280d718c	dbe298a4f265a5c99ded76194c8d01d1	""	5	941426	0.99
4e2089eaee6d4bf6a3d37b77ebfce96d	b496305290105a0ec4a0f1d2e3b73f64	6d0861beab3a2a2ea2f57b1278d5a449	""	6	909473	0.62
b7025652f52b4c418dd14454e55a2c71	b54bb100137875dc5b5994490166c1d2	f416ccdae68916543b2b7ce546e45498	""	1	21000000	12.86
e0b47deef13f498183fdb03b14ae6213	bb1a83c2054cc6d244a3b92c47d581c3	f50240c74c34f2c0d52b9b0b5961b79a	""	2	6300000	4.36
858602f62b0c4dfa809fb97fd95983de	c50d6a1f405f8509a3ee7c7970b9983d	f6def6a196cb33f6a112a3ddec243afd	""	2	25177340	19.56
fbefeea2b92a4474a257ab8a0e52102a	cd2bd16dcaf72e4032d5d1d09ca17d91	a58d07c0582c3573bd070218ffcf84be	""	5	2082255	1.18
24685a02a21f4b5aa743846082ad917e	cfada80258dcca1dbc0c239550d49cd5	8e58c023e5e6f9393b795c55f1d33795	""	5	3173843	0.34
9dfec85d42b34fcc8ada9e0a00d8f40e	d167dd6df5650aa6eea77021e1e26a19	0ec0b9141d1671944c0e64c0b3b0a428	""	9	10749050	1.37
64a642d766744f268f6048fdb5ccceb6	d5f74e89cc853bf43c62d05577a8911d	20aa7f99260034b0abaa8cdd0755ae18	""	5	21191703	1.84
52fc5b4d2bee4ea29957e36ddf2b758d	dea8c5c99e3eed37d629b7a52516810d	ccea62ac56650b96317018c352a97b1c	""	6	3088931	0.49
42ec45c2ecd14f66b3f8507a78af8936	e0418bf708f9eb9d1785c99e350129f0	b314c516511af644362f25d451cbebd9	""	4	3901343	0.83
c4be6cb806cc483fa1fb54835b965095	e34ffe070dd40f18458c9f271bde60cb	55041bd6668c91b6758a37ac1dd30d10	""	8	932261	0.24
67aed1e34eef4d1589f8d2f447fd28e9	e4c3e6ea3f00cc1d191688ca9e2a1124	53ab175555a885a89f0d300a6ebdaec4	""	9	1995690	0.86
3be8ac6d6274491d9cfc7d1cb778af35	e5cfc6dfa3a8fd1b24ed55e746fd3816	c7bb51f04ce23ae4751a95ca0ede7b89	""	1	76404216	12.61
35e00f00643843eaaccb6bd98eb95ad0	e70602dcfe72aece3532f79e3255cd4e	3a8b4e4d7a0e8abb13c092fb40e57bf1	""	8	774882	0.32
3fc01038f68a490594737c74b1e986af	eee5e82f705962045e3fd252d229fb27	67cc978b8426826125c2bad74c893b03	""	6	5614100	0.6
8c1fe2118dbc47d3b4c52c2695915ffe	eff76deb267bf6e5c117180d5cd6eb90	df4ed6fa346e16e0e4fb7d9ecc457785	""	3	2515250	0.86
20d22a5e68614864886fbf45cbd178bc	f33fa2fb5ac8e11292329c54d77da47c	9936d814ca80e9772a86da47c35bc13a	""	5	3115580	1.52
6e349ab20c28403994ba6fbfef2ad77b	f4547d3d5ec2ecf7ac40946ace48b152	2ee826f12cb8568068f3519c88e85222	""	3	3192631	2.31
3b6ff4d68c7c4d8e993249e6652b09f7	fb555ef2956fee9ccb1ff0b2cb8a7b4f	6726ef1e1343a6374c8d05895bd84e7e	""	1	7406025	4.65
49e9bb2369894b5197175dc710a5c114	00041ce0f1d517e4c890d296b620b220	5032404847f64ac3c6f5a6fbc0af5a0a	""	9	233400	0.26
1602a33ba3f7442cad1c8c6bc752457d	004e10c3c83f1b4a2ec30e8327ba1744	9144331770a94558bbf42d4368944256	""	6	4840396	1.12
74f31c6aba7d4b2ebb3a59e5c3f29ad4	046cafadd46bf8074d66e7104b15d7b0	6344566453ece6ec9e6206f47397eabc	""	9	1892400	1.38
d7e8d6b46dbd48a0bcfef7ddc8bbd77b	05088197081b1d9e8be37e083be8989c	0c28c081c950f386042c4fe201dc209c	""	1	16966325	7.82
dbd7cd067ba0495eadd17dec3824dd5c	050bcd887579c9e413eebcc378617ed2	8eddafb640517b26a1e0bc3be524e507	""	7	494700	0.17
fdb98416e2944c8faf603f8291dea770	1b858237fe25957fa9b3fbe99e44f7e1	214ea9874746217f55b5fc623de20d19	""	1	74047488	16.68
16352a22157e45e784dcd97f0a371e52	2232a38ce1019e1242e4eeaecc10150b	c51a0de50cf0d6b3e58ffd6bb00ab33d	""	8	2176700	1.15
e64b7d58b2f74427a4336c33fa0a6b6e	2650254fc1a97d4dc36567bb446408f7	4c54936f871150913a7945596f3c1d3f	""	5	59327434	1.32
51ef7cc8ac1045308f60fbae3c0baf7e	281322898de69e1f36a025fdaaf06abc	533dea45c7ecad4e8682f63b277c993f	""	6	757500	0.54
b28a091cf3334dfaa47a00167a07c9e3	2aa158fcf7e4866a4114c3621b0811de	24552bb7c6281fc33c38c28f8117a12a	""	0	22407147	21.5
eab0c4877d8146109ee77d3c7b9b7913	2ddba41949fd5049af5f37e70dfaa6c6	59baef0d1b98f94b05bc9969ec55fc5d	""	9	18273193	0.78
d64d1a5ec90240788f0100a77583fd9c	2e66adda3f55b3965e79d39942a1cd6a	4b0035278409f06558e5a284a3e5210d	""	8	8400000	0.66
a78069878c9942c399007e141b82a458	32258e651643819d259ffb80918c6002	91bf0597f79c6cb9356a12e56f81ce7a	""	7	6960093	0.8
22aa7b939be740899a761f0fcab07e60	33540fc0792520101fe3dd85dd386fdd	4db10cbf8d304fa2e05cba98b8c41be3	""	4	2250000	3.24
cfdae4929f3947dbb4fa5f462282ce9b	34ddca77b64568413728e435f5db0252	58e2460ef383ca937ffd26a9d5d9ff2c	""	4	9046702	4.47
892f5238fc944ba8b2ada439483b2434	3d1b051c3ade050e6b27cfc946a91304	c2179856b97a5cb57489cbc6a0d33aee	""	3	10067700	2.09
0bb1ec264da74332ab5668bde1a23302	41fa1db92b096582515f809e421c11dd	254532eb5c7224462e67a3c1060f6e48	""	5	763810	0.32
08986d82dfdd40ffb620997b871a3b37	45434e38f150eab87f9cc992570b156e	91bf0597f79c6cb9356a12e56f81ce7a	""	8	6731050	0.77
0589a012d6764cd381bd6eacc583c35d	458f88e05c6b673f5323c73504b553ee	6933f825d9daaa285bf8696871434277	""	5	6022323	2.1
cbb71c6652ff4185a5346c6a6002c2a2	47c62337820eee6ce6fde2dd820212bd	e265e4284717c34b18a1703a7f73b55d	""	3	1313300	0.74
03fbf7e7b940479085be7b1287adc63c	4b6b2a17ccfb14237824f98aac4ee2d8	dff977d91b9fe1845a8963aab6d85868	""	8	933000	0.17
fa7148726f0a4bb3855f2f6b6b583fbf	4d7bda8d97a855420f7ea64f7039f4ff	9b5bf4e435b8343e2fadcf9cab86a0a8	""	2	20072710	9.56
501ce113e94541e39fe3e4461b1b63d5	52a4673c606d13821472564d5664403c	621c22a1f2f3772fefc417e9612b91b1	""	7	5399118	0.56
60a149e2a26c41c3a615fc9b7b717166	5be76e3cf142be94bbe1ab91b9622332	04fa58d3742eb73fdf46a9a33b78631c	""	5	1691001	0.38
2643d20c5a4f4ec3b60dcad651fa772e	5c4381ab32d247430503ad6814862d9e	cf2517766f67223997c4c94af85745ab	""	4	4257194	0.89
c229221ae167448c9e52ce349e7e1210	5e226f44d852744b4edfd2b48856d410	e713bd474027088a50282f97fb9daf1c	""	9	3509858	2.81
a9fb39f148144e3aa3e93aa419ce7006	5f8c36eb999078afc378b4fd9df54f03	8dcdbcde15104d7dd7b668dada8e9837	""	5	894800	0.75
9767d82f0c944634b9639c0c2813d5f5	67174abebc8c259e7bd0a9e9242bc66e	7c8c354be3b6e7615faae28a89ed6d56	""	2	2321240	3.42
81b4e7049b9044afbcc9aa29ab490707	6a5c4f19681f6e257cb483eb128b354e	fa38d93e372bb3278e0839ca4a47370d	""	5	7810088	1.43
845550ca58ae42f4a3e57c85131ea678	6d05ea80f9c1183a599d36d1a4cd8bc9	7ca726b5b2fc669f0a60ecd32224a8da	""	7	13351100	1.77
345b141f0f394b15928cdf8f48cb85b5	763cf86d927d3188899d02ea91d5349c	a3c6d277e1a0099e25eb75ddd7c3bf50	""	9	3360000	0.36
c2d2d8f9c59a44ab8175b3e9d6a260b8	7a40a2689b43419eb667792131deff81	6d65cb965281d04f83ab748a45174504	""	9	2725000	0.9
5642af9b29a641069b82da3c5265d866	7ea7363c3559502bee5300de3227c535	7b6216be0095a34d44e5e7875828f7f6	""	4	5272400	1.19
962a97e07efd4876aa9bcea2bf624bea	7ebec4ec11f9b1f98c4a5a9477d1be6f	07aa2d80ddf9082abe5da83da7163339	""	6	1321600	0.17
de65ff4630d5488e8a62f52db36a5092	833593fc47547814a5e8047768af805d	a8002be56bee05a5965577ebd3f2d027	""	0	92787500	27.51
d5152506c9e741dd91bee19621e88086	857ef4e75d663590fff0922085825c66	b6cdf6fbd77b3491ee034502e39447a2	""	6	15133920	0.73
7a40cc7c5e8440cbb10f5489d6ab071d	88eebecc656eb00f9b9b5822cc7be5c0	e378559f41bc6aec1e3302ec88eed534	""	5	7700000	1.39
14eb336c73964b0fa52db0197ca96283	89c25d7b93abf5ea791fa617ce5d97d9	bb9430d58b90726baaeaac3e5cca0279	""	0	28350000	19.33
d455c0903c4544c39f360e5ef290e94d	8ac78fa6b81b93d1048bab8a35ea5abb	1aab7fb207cd081fc178447c9736bc67	""	6	1159943	0.38
11029b2ef4b344459acdd01a597f0788	8bc4773765c86161d36c2105bfc7e6c5	98fd87022cff665e17d66f6b89db9732	""	9	1705468	0.39
04da569642b8421ab72470031a10253a	94fe756444e5b15036100b916878caf7	038bb8a088a75c7c138f903ff1e67413	""	6	2381292	0.62
1612984b4d264e1a8bfd327fc2cb6d53	97de533fd3af4b164f07f30a9bdc551b	73ad4eddad193b85720c2c0ee6bfddae	""	3	4474200	0.45
b59ecf586dbc4a528c4306b265a9b6c5	9a9ff05dfd7ba302943542090934ac76	57b9d88f0e4915e96fce63cb7f61224d	""	6	4000000	0.61
6e062c813db645fab5a3b446c30199f1	9ce74a7db3f326ec9adcb008164ed347	892f5b7699947a9854dafce956c24eb8	""	6	1909885	0.93
5c3c06f6a3c347feb69b888446f892fe	a2dddeabfa06af48c19e1a28f40dde1d	d2905d1f4ffe8adcb955f1c5e83f001e	""	6	3312000	0.63
065a429c7c6844008f05596e1c9c6d27	a6f7cbbba9bc510037fef0fe5f4fbee0	f8ff76723a371690871701d36ff61839	""	4	4812400	2.37
d9c87babfe5848629d1b33a6aeb0a62d	acd840f23e5464b48ccbba8b9ae8ca21	d6986562217592e2d9191ad9f5eaeb8a	""	8	4913120	1.77
14be4fb6518e485093db9210f23f7cc0	aeea29fae8c7d573de095ea93575a6d4	cadd69a8ede28b10e8a66e25591eaf06	""	3	40050000	6.01
cd761b946db343149ab79f5493c85385	af686990ea6eca4832acb8978112872f	d2a381d7a24230bd3c4f721f292e8ba9	""	3	21644302	1.22
670cfdd5e4834a2393e3e981a9e9090c	b21afaaf7d8e4c632da39ea769986cae	85e723073f635e8494ccc1e82cfa7c15	""	5	6264006	2.79
4e827db1421e47c892cb798c7bd36837	b43e357a967f0d4db438cfbad165acf8	5c2e095d688a24113a52db81c3eb3d73	""	1	6363200	2.9
